Voltage
2.634889
2.636823
2.632955
2.636178
2.634889
2.640368
2.63779
2.638112
2.637467
2.635856
2.635211
2.633277
2.636823
2.631343
2.643591
2.639724
2.640368
2.638112
2.6365
2.634889
2.636178
2.62812
2.634244
2.645203
2.638434
2.639724
2.637467
2.636823
2.636823
2.634566
2.634889
2.63231
2.631343
2.632955
2.63231
2.637467
2.637467
2.638757
2.639079
2.63779
2.639079
2.637467
2.637145
2.639079
2.633277
2.638434
2.644236
2.638757
2.637145
2.636178
2.634244
2.634566
2.644236
2.635211
2.638757
2.640046
2.638112
2.635856
2.635211
2.635211
2.636178
2.63779
2.633922
2.635533
2.634889
2.638112
2.63779
2.63779
2.636178
2.632955
2.631021
2.635211
2.63779
2.640046
2.62393
2.640046
2.634566
2.635533
2.631666
2.63231
2.6365
2.632632
2.645848
2.639724
2.632632
2.639079
2.639079
2.633599
2.635211
2.628765
2.629409
2.631021
2.635533
2.630376
2.637467
2.631666
2.634889
2.632955
2.633277
2.629732

1
100
07-11-23
58:53.7
Volts
Time
1.00E-01
0.001

Voltage
2.627475
2.630054
2.627153
2.645525
2.635533
2.630699
2.631021
2.628765
2.628442
2.625864
2.625541
2.62393
2.626831
2.629087
2.636823
2.63231
2.629087
2.630054
2.62812
2.622963
2.625864
2.627798
2.635211
2.625219
2.625541
2.631666
2.631343
2.630054
2.62812
2.625864
2.624252
2.621996
2.628765
2.627153
2.621996
2.627798
2.621029
2.630054
2.626186
2.625541
2.630699
2.629409
2.629087
2.622641
2.627798
2.626831
2.628765
2.626831
2.628765
2.623285
2.621029
2.624897
2.627798
2.631021
2.616839
2.624897
2.626186
2.622641
2.623285
2.623608
2.621996
2.623285
2.622318
2.62393
2.621029
2.634244
2.62812
2.62393
2.621674
2.620062
2.620062
2.625541
2.626508
2.62393
2.626186
2.624897
2.625541
2.622963
2.620707
2.618773
2.623285
2.626186
2.626186
2.617161
2.61845
2.628442
2.62393
2.622318
2.61845
2.616516
2.621674
2.61974
2.620062
2.622641
2.625219
2.62812
2.626508
2.622318
2.619417
2.621674

1
100
07-11-23
58:53.8
Volts
Time
2.00E-01
0.001

