Voltage_0,Voltage_1
0.398001,0.949163
0.393489,0.95432
0.396067,0.966568
0.398324,0.982684
0.397357,1.005246
0.395745,1.027486
0.393167,1.043602
0.397679,1.052305
0.396712,1.050693
0.395423,1.030709
0.397679,1.000412
0.397034,0.971081
0.396712,0.94175
0.395423,0.917898
0.395423,0.899204
0.395423,0.890501
0.396067,0.879865
0.395745,0.877609
0.394134,0.880832
0.395423,0.890501
0.393167,0.892758
0.394134,0.905328
0.3922,0.918543
0.395745,0.930791
0.39639,0.940783
0.397357,0.947552
0.397034,0.957221
0.393811,0.956576
0.391877,0.953676
0.395745,0.946585
0.3922,0.93627
0.394134,0.916287
0.392844,0.907262
0.393489,0.902105
0.395423,0.899849
0.394778,0.898882
0.395423,0.899204
0.396067,0.905328
0.395423,0.908229
0.395423,0.911774
0.394778,0.91532
0.390266,0.916287
0.393489,0.912741
0.394456,0.914031
0.397034,0.914675
0.396712,0.915642
0.397357,0.914675
0.396712,0.924989
0.395423,0.914998
0.3922,0.913064
0.3951,0.910807
0.39639,0.910807
0.3922,0.904683
0.392522,0.912419
0.3951,0.924989
0.3951,0.939494
,
2,
100,100
20-10-23,20-10-23
44:21.4,44:21.4
Volts,Volts
Time,Time
1.10E+00,1.10E+00
0.001,0.001
,
Voltage,Voltage_0
0.396067,0.955932
0.396712,0.971081
0.393811,0.994932
0.394134,0.991387
0.390588,0.992998
0.392844,0.99042
0.395423,0.984618
0.3951,0.975915
0.394778,0.953676
0.397357,0.941428
0.396712,0.928857
0.39639,0.917898
0.396712,0.908551
0.398324,0.902105
0.399291,0.900816
0.397357,0.896303
0.396712,0.895336
0.395423,0.89727
0.393811,0.894369
0.393489,0.895981
0.395423,0.902427
0.398001,0.912097
0.395423,0.9237
0.397679,0.937882
0.3922,0.966891
0.394134,0.975915
0.394134,0.992031
0.394778,1.000089
0.393167,1.002023
0.393811,1.002668
0.395423,0.986874
0.393489,0.981073
0.394778,0.971081
0.39639,0.958833
0.394778,0.944973
0.395423,0.933047
0.393167,0.924345
0.394456,0.919188
0.394134,0.912097
0.393811,0.90565
0.392522,0.894369
0.391877,0.885989
0.39091,0.882443
0.394456,0.881154
0.396712,0.884055
0.3951,0.890501
0.393811,0.912419
0.393489,0.917898
0.390266,0.936593
0.394134,0.957866
0.391877,0.983329
0.3922,1.001379
0.391877,1.02104
0.391877,1.03909
0.394456,1.049404
0.393811,1.049404
0.395745,1.040057
0.394134,1.020073
0.393167,1.003957
0.391233,0.968502
0.392522,0.942394
0.393811,0.920477
0.3922,0.904683
0.388976,0.889857
0.3922,0.891146
0.3922,0.903072
0.394134,0.922411
0.394134,0.947229
0.3951,0.974626
0.39639,1.011048
0.396712,1.021685
0.395423,1.030709
0.3951,1.024585
0.394134,1.006213
0.392844,0.978816
0.3922,0.939171
0.393811,0.914031
0.398001,0.894369
0.394456,0.880832
0.394456,0.871807
0.393811,0.874063
0.394456,0.872129
0.389943,0.877931
0.390588,0.886634
0.393489,0.897592
0.3922,0.899526
0.391877,0.910485
0.394778,0.920477
0.395745,0.929824
0.396067,0.935303
0.397034,0.936915
0.394778,0.938849
0.394456,0.939171
0.398001,0.935303
0.395745,0.930146
0.3951,0.924667
0.394134,0.908551
0.3951,0.904361
0.396712,0.903072
0.3951,0.904683
,
2,
100,100
20-10-23,20-10-23
44:21.5,44:21.5
Volts,Volts
Time,Time
1.20E+00,1.20E+00
0.001,0.001
,
Voltage,Voltage_0
0.3951,0.908229
0.396712,0.914998
0.395745,0.928535
0.394456,0.938849
0.392844,0.949808
0.397034,0.959477
0.394778,0.967535
0.39639,0.960122
0.395745,0.960444
0.397679,0.957866
0.39639,0.953031
0.39639,0.948841
0.397357,0.94594
0.400258,0.950452
0.397357,0.949485
0.392522,0.949485
0.394778,0.950452
0.396067,0.949485
0.3951,0.939171
0.394134,0.939494
0.396712,0.94175
0.397357,0.949163
0.400258,0.961089
0.395745,0.976882
0.393811,1.000089
0.393811,1.012982
0.396712,1.020395
0.39639,1.019751
0.395423,1.008147
0.395423,0.990742
0.3951,0.961411
0.39639,0.944651
0.393811,0.93208
0.393167,0.921444
0.401869,0.912097
0.398968,0.903394
0.395745,0.899204
0.395745,0.899204
0.396712,0.901783
0.394456,0.909518
0.396712,0.917576
0.394134,0.915642
0.393811,0.923055
0.3951,0.930146
0.395745,0.938849
0.39639,0.943684
0.39639,0.947552
0.397034,0.951742
0.39639,0.954643
0.394456,0.957543
0.393167,0.964312
0.396067,0.972048
0.393811,0.971725
0.393489,0.980106
0.397034,0.984618
0.397679,0.983329
0.395423,0.973337
0.39639,0.957543
0.396712,0.946907
0.397034,0.923055
0.392522,0.910163
0.392844,0.902105
0.394456,0.898882
0.397679,0.886634
0.391233,0.887278
0.393811,0.892113
0.394778,0.902427
0.396067,0.915642
0.397034,0.931436
0.396067,0.947229
0.397679,0.961089
0.396067,0.96818
0.394134,0.972048
0.396067,0.970758
0.394456,0.953998
0.394456,0.94175
0.397357,0.925634
0.397357,0.908551
0.39639,0.893725
0.397034,0.881799
0.395745,0.877609
0.395423,0.874063
0.391877,0.873741
0.395423,0.875997
0.393811,0.881799
0.396067,0.878898
0.396712,0.88889
0.399613,0.900493
0.399291,0.912419
0.394456,0.923378
0.397357,0.944006
0.397034,0.944006
0.396067,0.95013
0.397034,0.950775
